Year,State,Format,Revenue,Federal Revenue,State Revenue,Local Revenue
2002,North Dakota,Per Student,7612.11,1048.4,2862.86,3700.86
2002,Ohio,Total,17429386000,982401000,7811620000,8635365000
2002,Ohio,Per Student,9700.9,546.79,4347.82,4806.3
2002,Oklahoma,Total,4365085000,497834000,2345888000,1521363000
2002,Oklahoma,Per Student,7022.64,800.93,3774.12,2447.6
2002,Oregon,Total,4733909000,395295000,2662513000,1676101000
2002,Oregon,Per Student,8605.26,718.56,4839.89,3046.8
2002,Pennsylvania,Total,17732415000,1290818000,6637673000,9803924000
2002,Pennsylvania,Per Student,9996.46,727.69,3741.92,5526.86
2002,Rhode Island,Total,1626174000,96488000,676371000,853315000
2002,Rhode Island,Per Student,10382.66,616.05,4318.44,5448.18
2002,South Carolina,Total,5618192000,494207000,2857497000,2266488000
2002,South Carolina,Per Student,8336.64,733.34,4240.14,3363.16
2002,South Dakota,Total,927296000,127130000,346086000,454080000
2002,South Dakota,Per Student,7294.13,1000.01,2722.32,3571.81
2002,Tennessee,Total,5761488000,550490000,2544653000,2666345000
2002,Tennessee,Per Student,6418.04,613.22,2834.63,2970.19
2002,Texas,Total,32674518000,2941562000,12930564000,16802392000
2002,Texas,Per Student,7945.53,715.31,3144.35,4085.87
2002,Utah,Total,2864029000,238599000,1680625000,944805000
2002,Utah,Per Student,5960.2,496.54,3497.47,1966.19
2002,Vermont,Total,1071806000,68819000,766164000,236823000
2002,Vermont,Per Student,10993.78,705.89,7858.74,2429.15
2002,Virginia,Total,9761048000,624507000,4002347000,5134194000
2002,Virginia,Per Student,8399.89,537.42,3444.23,4418.24
2002,Washington,Total,8230307000,640386000,5194962000,2394959000
2002,Washington,Per Student,8155.28,634.55,5147.6,2373.13
2002,West Virginia,Total,2413226000,258017000,1451026000,704183000
2002,West Virginia,Per Student,8553.14,914.48,5142.84,2495.82
2002,Wisconsin,Total,8544145000,450159000,4682300000,3411686000
2002,Wisconsin,Per Student,9758.14,514.12,5347.58,3896.43
2002,Wyoming,Total,907133000,75498000,443525000,388110000
2002,Wyoming,Per Student,10320.41,858.94,5045.96,4415.51
2003,United States,Total,440316023000,36805859000,215551319000,187958845000
2003,United States,Per Student,9244,772.7,4525.29,3946.01
2003,Alabama,Total,5193757000,567704000,2966981000,1659072000
2003,Alabama,Per Student,7135.28,779.92,4076.09,2279.26
2003,Alaska,Total,1425948000,259423000,813371000,353154000
2003,Alaska,Per Student,10697.04,1946.12,6101.67,2649.26
2003,Arizona,Total,6485483000,740579000,2912629000,2832275000
2003,Arizona,Per Student,7310.53,834.79,3283.16,3192.58
2003,Arkansas,Total,3228309000,379947000,2394336000,454026000
2003,Arkansas,Per Student,7171.92,844.08,5319.19,1008.65
2003,California,Total,57969123000,5795655000,33617766000,18555702000
2003,California,Per Student,9364.11,936.21,5430.49,2997.42
2003,Colorado,Total,6261907000,400219000,2715219000,3146469000
2003,Colorado,Per Student,8332.4,532.55,3613,4186.85
2003,Connecticut,Total,6837485000,351001000,2481901000,4004583000
2003,Connecticut,Per Student,12337.13,633.32,4478.19,7225.62
2003,Delaware,Total,1207700000,91986000,794472000,321242000
2003,Delaware,Per Student,10852.61,826.6,7139.27,2886.74
2003,District of Columbia,Total,1114061000,152599000,0,961462000
2003,District of Columbia,Per Student,16499.23,2259.99,0,14239.24
2003,Florida,Total,19546222000,1956803000,8689141000,8900278000
2003,Florida,Per Student,7705.38,771.4,3425.37,3508.61
2003,Georgia,Total,13520958000,1051973000,6551699000,5917286000
2003,Georgia,Per Student,9039.17,703.28,4380.01,3955.88
2003,Hawaii,Total,2078877000,170377000,1873318000,35182000
2003,Hawaii,Per Student,11308.75,926.82,10190.55,191.38
2003,Idaho,Total,1684885000,162530000,994022000,528333000
2003,Idaho,Per Student,6779.81,654,3999.85,2125.96
2003,Illinois,Total,19075736000,1618724000,6792637000,10664375000
2003,Illinois,Per Student,9258.45,785.65,3296.82,5175.98
2003,Indiana,Total,8000462000,582940000,4569923000,2847599000
2003,Indiana,Per Student,8003.14,583.14,4571.45,2848.55
2003,Iowa,Total,4218183000,304688000,1974708000,1938787000
2003,Iowa,Per Student,8748.15,631.9,4095.38,4020.88
2003,Kansas,Total,4065481000,311152000,2397661000,1356668000
2003,Kansas,Per Student,8653.02,662.26,5103.21,2887.55
2003,Kentucky,Total,4870361000,503734000,2904331000,1462296000
2003,Kentucky,Per Student,7370.6,762.33,4395.29,2212.98
2003,Louisiana,Total,5476441000,739078000,2638985000,2098378000
2003,Louisiana,Per Student,7571.97,1021.88,3648.78,2901.31
2003,Maine,Total,2076759000,163516000,874208000,1039035000
2003,Maine,Per Student,9981.11,785.87,4201.53,4993.7
2003,Maryland,Total,8694495000,571108000,3317403000,4805984000
2003,Maryland,Per Student,10031.23,658.91,3827.44,5544.88
2003,Massachusetts,Total,11484596000,712487000,4757632000,6014477000
2003,Massachusetts,Per Student,11876.8,736.82,4920.11,6219.88
2003,Michigan,Total,17764257000,1357006000,11227903000,5179348000
2003,Michigan,Per Student,9954.97,760.46,6292.04,2902.47
2003,Minnesota,Total,8228759000,463746000,6064474000,1700539000
2003,Minnesota,Per Student,9866.52,556.05,7271.48,2039
2003,Mississippi,Total,3256835000,482904000,1754451000,1019480000
2003,Mississippi,Per Student,6624.66,982.26,3568.69,2073.7
2003,Missouri,Total,7558822000,559732000,3430809000,3568281000
2003,Missouri,Per Student,8177.25,605.53,3711.5,3860.22
2003,Montana,Total,1196693000,171819000,553269000,471605000
2003,Montana,Per Student,7991.65,1147.43,3694.79,3149.43
2003,Nebraska,Total,2545302000,225861000,878715000,1440726000
2003,Nebraska,Per Student,8934.58,792.82,3084.49,5057.27
2003,Nevada,Total,2774124000,191839000,1663026000,919259000
2003,Nevada,Per Student,7507.82,519.19,4500.77,2487.86
2003,New Hampshire,Total,1954108000,101294000,957471000,895343000
2003,New Hampshire,Per Student,9594.29,497.33,4701,4395.96
2003,New Jersey,Total,19132349000,797717000,8135014000,10199618000
2003,New Jersey,Per Student,14120.62,588.75,6004.04,7527.82
2003,New Mexico,Total,2624302000,383513000,1905419000,335370000
2003,New Mexico,Per Student,8194.18,1197.49,5949.53,1047.17
2003,New York,Total,37863254000,2591430000,17509618000,17762206000
2003,New York,Per Student,13150.49,900.04,6081.36,6169.09
2003,North Carolina,Total,9905507000,888996000,5970302000,3046209000
2003,North Carolina,Per Student,7534.81,676.23,4541.42,2317.16
2003,North Dakota,Total,840387000,126023000,306647000,407717000
2003,North Dakota,Per Student,8102.07,1214.97,2956.35,3930.75
2003,Ohio,Total,17779927000,1097349000,7844992000,8837586000
2003,Ohio,Per Student,9856.27,608.31,4348.86,4899.1
2003,Oklahoma,Total,4425779000,563974000,2272785000,1589020000
2003,Oklahoma,Per Student,7090.3,903.51,3641.1,2545.68
2003,Oregon,Total,4579435000,407432000,2348070000,1823933000
2003,Oregon,Per Student,8284.61,737.08,4247.87,3299.66
2003,Pennsylvania,Total,18846288000,1419644000,6912678000,10513966000
2003,Pennsylvania,Per Student,10682.12,804.66,3918.12,5959.34
2003,Rhode Island,Total,1720078000,109011000,713197000,897870000
2003,Rhode Island,Per Student,10935.99,693.08,4534.4,5708.52
2003,South Carolina,Total,5701083000,535356000,2761951000,2403776000
2003,South Carolina,Per Student,8241.97,773.96,3992.91,3475.1
2003,South Dakota,Total,962569000,148498000,328576000,485495000
2003,South Dakota,Per Student,7541.99,1163.52,2574.48,3803.99
2003,Tennessee,Total,5969796000,608447000,2648909000,2712440000
2003,Tennessee,Per Student,6596.03,672.27,2926.78,2996.98
2003,Texas,Total,35009477000,3360082000,13675228000,17974167000
2003,Texas,Per Student,8331.87,799.66,3254.55,4277.65
2003,Utah,Total,2874773000,263030000,1607204000,1004539000
2003,Utah,Per Student,5951.1,544.5,3327.09,2079.51
2003,Vermont,Total,1123632000,79956000,779124000,264552000
2003,Vermont,Per Student,11687.21,831.64,8103.89,2751.68
2003,Virginia,Total,10327826000,698716000,4087720000,5541390000
2003,Virginia,Per Student,8786.24,594.42,3477.57,4714.26
2003,Washington,Total,8543056000,702469000,5334268000,2506319000
2003,Washington,Per Student,8420.31,692.38,5257.63,2470.31
2003,West Virginia,Total,2497391000,267470000,1519848000,710073000
2003,West Virginia,Per Student,8868.86,949.85,5397.36,2521.65
2003,Wisconsin,Total,8832313000,530014000,4838109000,3464190000
2003,Wisconsin,Per Student,10085.04,605.19,5524.32,3955.53
2003,Wyoming,Total,960672000,84308000,489199000,387165000
2003,Wyoming,Per Student,11175.02,980.71,5690.61,4503.7
2004,United States,Total,462686152000,41300957000,218098876000,203286319000
2004,United States,Per Student,9659.86,862.27,4553.42,4244.17
2004,Alabama,Total,5354112000,625666000,2971520000,1756926000
2004,Alabama,Per Student,7330.2,856.59,4068.25,2405.37
2004,Alaska,Total,1475845000,286447000,809810000,379588000
2004,Alaska,Per Student,11083.83,2151.26,6081.8,2850.77
2004,Arizona,Total,7087196000,835464000,3181009000,3070723000
2004,Arizona,Per Student,7599.81,895.89,3411.09,3292.83
2004,Arkansas,Total,3373023000,423001000,2430731000,519291000
2004,Arkansas,Per Student,7438.33,932.82,5360.35,1145.16
2004,California,Total,58289377000,6634068000,31756690000,19898619000
2004,California,Per Student,9323.97,1061.19,5079.8,3182.98
2004,Colorado,Total,6482070000,435102000,2834744000,3212224000
2004,Colorado,Per Student,8567.88,575.11,3746.91,4245.86
2004,Connecticut,Total,7148655000,358769000,2520724000,4269162000
2004,Connecticut,Per Student,12801.37,642.46,4513.96,7644.95
2004,Delaware,Total,1292898000,104492000,827110000,361296000
2004,Delaware,Per Student,11593.42,936.98,7416.7,3239.74
2004,District of Columbia,Total,1081501000,167020000,0,914481000
2004,District of Columbia,Per Student,16613.17,2565.63,0,14047.54
2004,Florida,Total,21619764000,2174314000,9593760000,9851690000
2004,Florida,Per Student,8337.75,838.53,3699.87,3799.34
2004,Georgia,Total,14131925000,1201843000,6333305000,6596777000
2004,Georgia,Per Student,9282.71,789.44,4160.1,4333.17
2004,Hawaii,Total,2138137000,236470000,1850737000,50930000
2004,Hawaii,Per Student,11645.06,1287.9,10079.77,277.38
2004,Idaho,Total,1732956000,177528000,1007906000,547522000
2004,Idaho,Per Student,6875.8,704.37,3999.04,2172.39
2004,Illinois,Total,20480187000,1752663000,7265072000,11462452000
2004,Illinois,Per Student,9825.38,840.84,3485.42,5499.12
2004,Indiana,Total,10177133000,651058000,5044543000,4481532000
2004,Indiana,Per Student,10120.53,647.44,5016.49,4456.61
2004,Iowa,Total,4231380000,353266000,1953425000,1924689000
2004,Iowa,Per Student,8793.39,734.14,4059.49,3999.77
2004,Kansas,Total,4376497000,339550000,2250069000,1786878000
2004,Kansas,Per Student,9319.19,723.03,4791.23,3804.93
2004,Kentucky,Total,5133832000,607212000,2968391000,1558229000
2004,Kentucky,Per Student,7733,914.63,4471.24,2347.13
2004,Louisiana,Total,5711297000,785967000,2740918000,2184412000
2004,Louisiana,Per Student,7916.81,1089.48,3799.37,3027.96
2004,Maine,Total,2136524000,190456000,870326000,1075742000
2004,Maine,Per Student,10633.6,947.91,4331.66,5354.03
2004,Maryland,Total,9116413000,581542000,3436703000,5098168000
2004,Maryland,Per Student,10489.33,669.12,3954.26,5865.94
2004,Massachusetts,Total,11861621000,773841000,4726087000,6361693000
2004,Massachusetts,Per Student,12326.48,804.17,4911.3,6611.01
2004,Michigan,Total,17941204000,1425832000,11129404000,5385968000
2004,Michigan,Per Student,10221.88,812.36,6340.9,3068.62
2004,Minnesota,Total,8432341000,507014000,6019336000,1905991000
2004,Minnesota,Per Student,10187.83,612.57,7272.47,2302.79
2004,Mississippi,Total,3477313000,516520000,1907476000,1053317000
2004,Mississippi,Per Student,7059.72,1048.65,3872.6,2138.47
2004,Missouri,Total,7826182000,620282000,3460158000,3745742000
2004,Missouri,Per Student,8542.92,677.09,3777.04,4088.78
2004,Montana,Total,1262853000,191840000,560584000,510429000
2004,Montana,Per Student,8526.68,1295.29,3785.02,3446.38
2004,Nebraska,Total,2670098000,240120000,874804000,1555174000
2004,Nebraska,Per Student,9366.96,842.36,3068.9,5455.7
2004,Nevada,Total,3065003000,221488000,1850655000,992860000
2004,Nevada,Per Student,7952.5,574.68,4801.73,2576.09
2004,New Hampshire,Total,2114051000,119354000,968313000,1026384000
2004,New Hampshire,Per Student,10397.09,586.99,4762.25,5047.85
2004,New Jersey,Total,20695513000,893414000,8779155000,11022944000
2004,New Jersey,Per Student,15128.89,653.11,6417.76,8058.02
2004,New Mexico,Total,2855403000,492102000,1989564000,373737000
2004,New Mexico,Per Student,8838.45,1523.22,6158.38,1156.84
2004,New York,Total,40647204000,3058888000,17705556000,19882760000
2004,New York,Per Student,14391.02,1082.99,6268.6,7039.43
2004,North Carolina,Total,10567443000,1019981000,6115388000,3432074000
2004,North Carolina,Per Student,7901.76,762.69,4572.76,2566.32
2004,North Dakota,Total,883761000,134759000,336722000,412280000
2004,North Dakota,Per Student,8678.53,1323.33,3306.61,4048.59
2004,Ohio,Total,18548600000,1272090000,8145107000,9131403000
2004,Ohio,Per Student,10318.39,707.65,4531.04,5079.7
2004,Oklahoma,Total,4621026000,593693000,2360286000,1667047000
2004,Oklahoma,Per Student,7384.66,948.76,3771.87,2664.04
2004,Oregon,Total,5044857000,460902000,2658285000,1925670000
2004,Oregon,Per Student,9213.63,841.76,4854.93,3516.93
2004,Pennsylvania,Total,20053897000,1610741000,7196172000,11246984000
2004,Pennsylvania,Per Student,11375.35,913.68,4081.95,6379.73
2004,Rhode Island,Total,1828028000,132370000,739698000,955960000
2004,Rhode Island,Per Student,11643.71,843.14,4711.54,6089.03
2004,South Carolina,Total,5953560000,616660000,2741127000,2595773000
2004,South Carolina,Per Student,8549.62,885.56,3936.4,3727.66
2004,South Dakota,Total,1003888000,156117000,343216000,504555000
2004,South Dakota,Per Student,8021.35,1247.42,2742.39,4031.54
2004,Tennessee,Total,6320567000,692353000,2743825000,2884389000
2004,Tennessee,Per Student,6933.21,759.46,3009.78,3163.97
2004,Texas,Total,35920839000,3782724000,13201169000,18936946000
2004,Texas,Per Student,8417.72,886.45,3093.57,4437.7
2004,Utah,Total,2992945000,299200000,1654191000,1039554000
2004,Utah,Per Student,6141.76,613.98,3394.53,2133.25
2004,Vermont,Total,1177426000,94546000,801169000,281711000
2004,Vermont,Per Student,12415,996.91,8447.67,2970.41
2004,Virginia,Total,10967124000,765353000,4241483000,5960288000
2004,Virginia,Per Student,9208.09,642.6,3561.19,5004.31
2004,Washington,Total,8766858000,749399000,5416352000,2601107000
2004,Washington,Per Student,8587.58,734.07,5305.59,2547.91
2004,West Virginia,Total,2578137000,290752000,1546921000,740464000
2004,West Virginia,Per Student,9189.22,1036.32,5513.67,2639.23
2004,Wisconsin,Total,9065090000,550729000,4732025000,3782336000
2004,Wisconsin,Per Student,10364.46,629.67,5410.3,4324.49
2004,Wyoming,Total,972598000,95995000,507155000,369448000
2004,Wyoming,Per Student,11188.93,1104.34,5834.4,4250.19
2005,United States,Total,488452878000,44355247000,229525854000,214571777000
2005,United States,Per Student,10159.16,922.53,4773.83,4462.8
2005,Alabama,Total,5888114000,665924000,3247562000,1974628000
2005,Alabama,Per Student,8073.21,913.05,4452.74,2707.42
2005,Alaska,Total,1599350000,302846000,878731000,417773000
2005,Alaska,Per Student,12064.37,2284.46,6628.53,3151.39
2005,Arizona,Total,7480905000,897553000,3320196000,3263156000
2005,Arizona,Per Student,7816.8,937.85,3469.27,3409.67
2005,Arkansas,Total,3964222000,447012000,2995788000,521422000
2005,Arkansas,Per Student,8587.24,968.31,6489.43,1129.5
2005,California,Total,60212912000,7148863000,34912166000,18151883000
2005,California,Per Student,9582.44,1137.69,5556.01,2888.74
2005,Colorado,Total,6861449000,472246000,2954915000,3434288000
2005,Colorado,Per Student,8958.04,616.55,3857.82,4483.67
2005,Connecticut,Total,7760295000,401558000,2886076000,4472661000
2005,Connecticut,Per Student,13890.46,718.76,5165.9,8005.79
2005,Delaware,Total,1379461000,106513000,894498000,378450000
