Year,State,Format,Total Salary,Total Benefits
2018,North Dakota,Total - Inflation Adjusted,960565184.7760159,356230347.7621744
2018,North Dakota,Per Student - Inflation Adjusted,8585.52536938075,3183.981172634268
2018,North Dakota,Percent,0.7294719909226416,0.2705280090773584
2019,North Dakota,Total - Inflation Adjusted,974754711.9730096,360148360.75753474
2019,North Dakota,Per Student - Inflation Adjusted,8565.358256373822,3164.6972587540495
2019,North Dakota,Percent,0.7302061141422015,0.26979388585779857
2020,North Dakota,Total - Inflation Adjusted,996841000,382479000
2020,North Dakota,Per Student - Inflation Adjusted,8583.91,3293.57
2020,North Dakota,Percent,0.7227046477872411,0.27729535221275897
2002,Ohio,Total - Inflation Adjusted,13481002088.115337,4025294259.081796
2002,Ohio,Per Student - Inflation Adjusted,7503.300788993768,2240.4100452730754
2002,Ohio,Percent,0.7700660371206867,0.2299339628793133
2003,Ohio,Total - Inflation Adjusted,13867251536.802479,4306752192.14878
2003,Ohio,Per Student - Inflation Adjusted,7687.282923969194,2387.4336626493186
2003,Ohio,Percent,0.7630272135078849,0.236972786492115
2004,Ohio,Total - Inflation Adjusted,14035452498.790657,4587281535.084812
2004,Ohio,Per Student - Inflation Adjusted,7807.774657906734,2551.862753007095
2004,Ohio,Percent,0.753672580246996,0.24632741975300407
2005,Ohio,Total - Inflation Adjusted,13818543493.20944,4671897330.243871
2005,Ohio,Per Student - Inflation Adjusted,7768.630505594679,2626.490391836202
2005,Ohio,Percent,0.7473343102257396,0.25266568977426035
2006,Ohio,Total - Inflation Adjusted,13633052538.096079,4691471674.836179
2006,Ohio,Per Student - Inflation Adjusted,7705.444410052283,2651.6303674985743
2006,Ohio,Percent,0.743978833362676,0.2560211666373241
2007,Ohio,Total - Inflation Adjusted,13449707173.976786,4742684849.794476
2007,Ohio,Per Student - Inflation Adjusted,7647.761218828387,2696.78088272615
2007,Ohio,Percent,0.7393039869477752,0.26069601305222473
2008,Ohio,Total - Inflation Adjusted,13304624413.044914,4708002360.480716
2008,Ohio,Per Student - Inflation Adjusted,7629.145058979422,2699.672090698871
2008,Ohio,Percent,0.7386271775773515,0.26137282242264853
2009,Ohio,Total - Inflation Adjusted,13426830425.968618,4766719605.859145
2009,Ohio,Per Student - Inflation Adjusted,7765.33749757108,2756.8098749827623
2009,Ohio,Percent,0.7379993097061467,0.26200069029385337
2010,Ohio,Total - Inflation Adjusted,13488492545.108135,4923292556.713803
2010,Ohio,Per Student - Inflation Adjusted,8078.155616131284,2948.529826467901
2010,Ohio,Percent,0.7326005315181204,0.26739946848187957
2011,Ohio,Total - Inflation Adjusted,13280606698.911327,5000496231.130123
2011,Ohio,Per Student - Inflation Adjusted,8021.947793243948,3020.475127954003
2011,Ohio,Percent,0.7264662701737633,0.27353372982623664
2012,Ohio,Total - Inflation Adjusted,12620538558.930096,4775726222.230156
2012,Ohio,Per Student - Inflation Adjusted,7738.5503193974155,2928.3418255157576
2012,Ohio,Percent,0.7254737569543884,0.27452624304561146
2013,Ohio,Total - Inflation Adjusted,12100641519.21361,4619306085.659726
2013,Ohio,Per Student - Inflation Adjusted,7498.611577828846,2862.527463007764
2013,Ohio,Percent,0.7237246357060151,0.2762753642939849
2014,Ohio,Total - Inflation Adjusted,11848722344.686344,4563059668.153615
2014,Ohio,Per Student - Inflation Adjusted,7398.2078036737885,2849.1280058321872
2014,Ohio,Percent,0.7219640247185826,0.27803597528141744
2015,Ohio,Total - Inflation Adjusted,11990657672.952621,4631551402.805722
2015,Ohio,Per Student - Inflation Adjusted,7493.116797484811,2894.3160591688766
2015,Ohio,Percent,0.721363680602285,0.27863631939771505
2016,Ohio,Total - Inflation Adjusted,12033143029.191051,4696373187.54963
2016,Ohio,Per Student - Inflation Adjusted,7544.174019140942,2944.389238792424
2016,Ohio,Percent,0.7192762091065867,0.2807237908934133
2017,Ohio,Total - Inflation Adjusted,12300596370.028164,4745837480.617665
2017,Ohio,Per Student - Inflation Adjusted,7731.959184175971,2983.1532758044664
2017,Ohio,Percent,0.7215938435600971,0.2784061564399029
2018,Ohio,Total - Inflation Adjusted,12365527993.144762,4828470096.126449
2018,Ohio,Per Student - Inflation Adjusted,7789.55340512994,3041.6540985122806
2018,Ohio,Percent,0.7191768233145325,0.28082317668546747
2019,Ohio,Total - Inflation Adjusted,12548131143.155245,4913339005.626128
2019,Ohio,Per Student - Inflation Adjusted,7926.528888464987,3103.7054398289365
2019,Ohio,Percent,0.7186183586446985,0.2813816413553016
2020,Ohio,Total - Inflation Adjusted,12695758000,5004676000
2020,Ohio,Per Student - Inflation Adjusted,8050.93,3173.68
2020,Ohio,Percent,0.717256991556945,0.282743008443055
2002,Oklahoma,Total - Inflation Adjusted,3423284688.197233,776213787.2785381
2002,Oklahoma,Per Student - Inflation Adjusted,5507.461102893833,1248.7860442612184
2002,Oklahoma,Percent,0.8151657248377804,0.18483427516221967
2003,Oklahoma,Total - Inflation Adjusted,3253133212.674361,824474685.452478
2003,Oklahoma,Per Student - Inflation Adjusted,5211.671737227281,1320.84025273519
2003,Oklahoma,Percent,0.797805154469716,0.20219484553028402
2004,Oklahoma,Total - Inflation Adjusted,3145539005.8815274,812686982.0543923
2004,Oklahoma,Per Student - Inflation Adjusted,5026.754494206198,1298.7199384585535
2004,Oklahoma,Percent,0.7946841849914112,0.20531581500858867
2005,Oklahoma,Total - Inflation Adjusted,3241387026.98748,875872126.5036514
2005,Oklahoma,Per Student - Inflation Adjusted,5152.6215961658845,1392.3193244001043
2005,Oklahoma,Percent,0.787267854469846,0.21273214553015404
2006,Oklahoma,Total - Inflation Adjusted,3306011199.216518,898001626.7615293
2006,Oklahoma,Per Student - Inflation Adjusted,5210.680048014798,1415.363300386987
2006,Oklahoma,Percent,0.7863938966338976,0.21360610336610242
2007,Oklahoma,Total - Inflation Adjusted,3506189500.8732944,967877298.1904541
2007,Oklahoma,Per Student - Inflation Adjusted,5486.721545144333,1514.5932359807362
2007,Oklahoma,Percent,0.7836701700566375,0.21632982994336244
2008,Oklahoma,Total - Inflation Adjusted,3493258694.5907574,998908693.0070292
2008,Oklahoma,Per Student - Inflation Adjusted,5443.911516399444,1556.7089367406131
2008,Oklahoma,Percent,0.7776327188196058,0.22236728118039412
2009,Oklahoma,Total - Inflation Adjusted,3504791135.101798,1046406435.4844962
2009,Oklahoma,Per Student - Inflation Adjusted,5437.582056126245,1623.4718837531689
2009,Oklahoma,Percent,0.7700807984790874,0.22991920152091258
2010,Oklahoma,Total - Inflation Adjusted,3546709028.8203626,1072646057.7205721
2010,Oklahoma,Per Student - Inflation Adjusted,5426.491744722536,1641.1540941905619
2010,Oklahoma,Percent,0.7677933881244186,0.23220661187558142
2011,Oklahoma,Total - Inflation Adjusted,3340796739.888295,1074234689.763585
2011,Oklahoma,Per Student - Inflation Adjusted,5075.944681841833,1632.1696342089326
2011,Oklahoma,Percent,0.756687266002075,0.24331273399792502
2012,Oklahoma,Total - Inflation Adjusted,3290278484.979356,1069875254.7389952
2012,Oklahoma,Per Student - Inflation Adjusted,4953.749895530062,1610.7705964751144
2012,Oklahoma,Percent,0.7546247896648588,0.24537521033514115
2013,Oklahoma,Total - Inflation Adjusted,3299302146.47263,1085919856.1236188
2013,Oklahoma,Per Student - Inflation Adjusted,4913.738816091721,1617.2841535609227
2013,Oklahoma,Percent,0.7523689380552064,0.24763106194479345
2014,Oklahoma,Total - Inflation Adjusted,3284320306.6611624,1104067073.2012987
2014,Oklahoma,Per Student - Inflation Adjusted,4901.461429811608,1647.695608283792
2014,Oklahoma,Percent,0.7484110399705779,0.2515889600294221
2015,Oklahoma,Total - Inflation Adjusted,3271199809.5208063,1112263787.903746
2015,Oklahoma,Per Student - Inflation Adjusted,4869.922061682835,1655.8608998511133
2015,Oklahoma,Percent,0.7462586620469083,0.25374133795309173
2016,Oklahoma,Total - Inflation Adjusted,3262410489.45108,1127084685.375454
2016,Oklahoma,Per Student - Inflation Adjusted,4849.17128764945,1675.2760542408182
2016,Oklahoma,Percent,0.7432309640259191,0.2567690359740808
2017,Oklahoma,Total - Inflation Adjusted,3109953907.9208136,1099253323.6632159
2017,Oklahoma,Per Student - Inflation Adjusted,4645.451614899415,1641.9964135642228
2017,Oklahoma,Percent,0.7388453302308328,0.2611546697691672
2018,Oklahoma,Total - Inflation Adjusted,3088895655.1395125,1108508823.0454416
2018,Oklahoma,Per Student - Inflation Adjusted,4639.497648575452,1664.968593981417
2018,Oklahoma,Percent,0.7359064939165787,0.2640935060834213
2019,Oklahoma,Total - Inflation Adjusted,3455267810.3540416,1193502419.1085896
2019,Oklahoma,Per Student - Inflation Adjusted,5233.979824248145,1807.893409471098
2019,Oklahoma,Percent,0.743265271971356,0.25673472802864405
2020,Oklahoma,Total - Inflation Adjusted,3560342000,1225620000
2020,Oklahoma,Per Student - Inflation Adjusted,5415.23,1864.15
2020,Oklahoma,Percent,0.7439136300069512,0.2560863699930489
2002,Oregon,Total - Inflation Adjusted,3566811114.6600904,1446667536.3200808
2002,Oregon,Per Student - Inflation Adjusted,6483.7209389319505,2629.741451308748
2002,Oregon,Percent,0.7114443074758448,0.28855569252415525
2003,Oregon,Total - Inflation Adjusted,3380416288.951459,1420349033.7292848
2003,Oregon,Per Student - Inflation Adjusted,6115.473698239811,2569.539111780781
2003,Oregon,Percent,0.7041410107287236,0.29585898927127646
2004,Oregon,Total - Inflation Adjusted,3281826633.093059,1391350569.9102404
2004,Oregon,Per Student - Inflation Adjusted,5993.730477677648,2541.0801759219235
2004,Oregon,Percent,0.7022687111576145,0.29773128884238553
2005,Oregon,Total - Inflation Adjusted,3338009921.66145,1438600236.1567554
2005,Oregon,Per Student - Inflation Adjusted,6059.289955294731,2611.405646348461
2005,Oregon,Percent,0.6988239737243721,0.30117602627562784
2006,Oregon,Total - Inflation Adjusted,3349955665.2641125,1576950804.4955468
2006,Oregon,Per Student - Inflation Adjusted,6017.990363177146,2832.8991884835755
2006,Oregon,Percent,0.6799305683402151,0.3200694316597849
2007,Oregon,Total - Inflation Adjusted,3455653061.866769,1631158291.671974
2007,Oregon,Per Student - Inflation Adjusted,6157.103907842263,2906.31791122031
2007,Oregon,Percent,0.6793354685194483,0.3206645314805518
2008,Oregon,Total - Inflation Adjusted,3546377318.6317806,1705401220.172521
2008,Oregon,Per Student - Inflation Adjusted,6286.473574301789,3023.079994815385
2008,Oregon,Percent,0.675271217639917,0.324728782360083
2009,Oregon,Total - Inflation Adjusted,3605967772.676652,1780785050.7835143
2009,Oregon,Per Student - Inflation Adjusted,6416.651264662691,3168.8205505384294
2009,Oregon,Percent,0.6694142331613604,0.33058576683863966
2010,Oregon,Total - Inflation Adjusted,3536047159.020681,1695522152.7360384
2010,Oregon,Per Student - Inflation Adjusted,6311.54681440133,3026.366342271433
2010,Oregon,Percent,0.6759054949971529,0.32409450500284714
2011,Oregon,Total - Inflation Adjusted,3452078811.316252,1700018424.5348978
2011,Oregon,Per Student - Inflation Adjusted,6168.491876378726,3037.7460253696927
2011,Oregon,Percent,0.6700339424432238,0.3299660575567761
2012,Oregon,Total - Inflation Adjusted,3202032632.100802,1787555128.50055
2012,Oregon,Per Student - Inflation Adjusted,5652.05575024115,3155.2991425203295
2012,Oregon,Percent,0.6417427047122194,0.3582572952877807
2013,Oregon,Total - Inflation Adjusted,3146445294.71352,1760571191.07273
2013,Oregon,Per Student - Inflation Adjusted,5578.744730035215,3121.5473220819586
2013,Oregon,Percent,0.64121350141087,0.3587864985891302
2014,Oregon,Total - Inflation Adjusted,3192587877.0399885,1863917748.4201386
2014,Oregon,Per Student - Inflation Adjusted,5635.259556362212,3290.0156066347786
2014,Oregon,Percent,0.6313821650816159,0.3686178349183841
2015,Oregon,Total - Inflation Adjusted,3361953327.032571,1927882301.2251024
2015,Oregon,Per Student - Inflation Adjusted,5894.27170858993,3380.021197269054
2015,Oregon,Percent,0.635549444946499,0.3644505550535011
2016,Oregon,Total - Inflation Adjusted,3563315709.3627033,1928950748.1724427
2016,Oregon,Per Student - Inflation Adjusted,6205.138879329376,3359.061529446092
2016,Oregon,Percent,0.6487880443864348,0.3512119556135652
2017,Oregon,Total - Inflation Adjusted,3660065059.567959,1970470967.1236827
2017,Oregon,Per Student - Inflation Adjusted,6344.240412311212,3415.557785789707
2017,Oregon,Percent,0.6500380728718026,0.3499619271281975
2018,Oregon,Total - Inflation Adjusted,3722218474.5114985,2147486095.7325044
2018,Oregon,Per Student - Inflation Adjusted,6433.179602952467,3711.5359084396778
2018,Oregon,Percent,0.6341409570064573,0.3658590429935427
2019,Oregon,Total - Inflation Adjusted,3801521332.682901,2194315794.290577
2019,Oregon,Per Student - Inflation Adjusted,6544.7960045980535,3777.795068145677
2019,Oregon,Percent,0.6340264724696157,0.3659735275303843
2020,Oregon,Total - Inflation Adjusted,3850668000,2393988000
2020,Oregon,Per Student - Inflation Adjusted,6632.85,4123.69
2020,Oregon,Percent,0.6166341593114515,0.38336584068854845
2002,Pennsylvania,Total - Inflation Adjusted,14216050310.067621,3667781403.3465323
2002,Pennsylvania,Per Student - Inflation Adjusted,8014.144834365922,2067.6787093559064
2002,Pennsylvania,Percent,0.7949102461088505,0.2050897538911495
2003,Pennsylvania,Total - Inflation Adjusted,14336667927.758606,3893255977.8640323
2003,Pennsylvania,Per Student - Inflation Adjusted,8126.065360793361,2206.712830944723
2003,Pennsylvania,Percent,0.7864356719948588,0.2135643280051413
2004,Pennsylvania,Total - Inflation Adjusted,14575613992.162378,4614731488.056639
2004,Pennsylvania,Per Student - Inflation Adjusted,8267.858927840927,2617.6502970434153
2004,Pennsylvania,Percent,0.7595289073790457,0.2404710926209543
2005,Pennsylvania,Total - Inflation Adjusted,14628027976.915752,4949008399.44314
2005,Pennsylvania,Per Student - Inflation Adjusted,8298.609686476264,2807.614702425665
2005,Pennsylvania,Percent,0.7472034956153759,0.25279650438462403
2006,Pennsylvania,Total - Inflation Adjusted,14446210735.176771,5172191622.1736355
2006,Pennsylvania,Per Student - Inflation Adjusted,8210.221886652665,2939.511171090435
2006,Pennsylvania,Percent,0.7363603993147578,0.2636396006852421
2007,Pennsylvania,Total - Inflation Adjusted,14364218325.334864,5443225973.806047
2007,Pennsylvania,Per Student - Inflation Adjusted,7947.596807965724,3011.691440949087
2007,Pennsylvania,Percent,0.725192788751833,0.27480721124816704
2008,Pennsylvania,Total - Inflation Adjusted,14314684055.019508,5523179875.370836
2008,Pennsylvania,Per Student - Inflation Adjusted,8291.225817515731,3199.0887609715423
2008,Pennsylvania,Percent,0.7215838836161168,0.2784161163838832
2009,Pennsylvania,Total - Inflation Adjusted,14696484920.913984,5143668322.747089
2009,Pennsylvania,Per Student - Inflation Adjusted,8667.518022945645,3033.5731770702064
2009,Pennsylvania,Percent,0.7407444207369227,0.25925557926307735
2010,Pennsylvania,Total - Inflation Adjusted,15105553875.738222,5402252993.1864
2010,Pennsylvania,Per Student - Inflation Adjusted,8921.574440393977,3190.656225124815
2010,Pennsylvania,Percent,0.7365756718778478,0.2634243281221521
2011,Pennsylvania,Total - Inflation Adjusted,15081087280.233099,5589041630.011284
2011,Pennsylvania,Per Student - Inflation Adjusted,9025.975819489911,3345.0260149023534
2011,Pennsylvania,Percent,0.7296075079705394,0.27039249202946064
2012,Pennsylvania,Total - Inflation Adjusted,14066572332.705273,5791234153.551801
2012,Pennsylvania,Per Student - Inflation Adjusted,8552.358612611977,3521.0267150252575
2012,Pennsylvania,Percent,0.7083645871083679,0.29163541289163203
2013,Pennsylvania,Total - Inflation Adjusted,13716894974.760447,6248468283.324741
2013,Pennsylvania,Per Student - Inflation Adjusted,8447.954496241107,3848.306167743262
